layer,sentence,pn,split
45,2,371,test
45,2,418,test
45,2,432,test
45,2,440,test
45,3,684,train
45,3,700,train
45,3,715,train
45,3,768,train
45,3,819,train
45,3,877,train
45,3,960,train
45,3,972,train
45,3,3,train
45,3,18,train
45,3,19,train
45,3,26,train
45,3,37,train
45,3,59,train
45,3,60,train
45,3,62,train
45,3,68,train
45,3,92,train
45,3,119,train
45,3,121,train
45,3,145,train
45,3,156,train
45,3,164,train
45,3,198,train
45,3,199,train
45,3,212,train
45,3,215,train
45,3,271,train
45,3,288,train
45,3,295,train
45,3,309,train
45,3,324,train
45,3,340,train
45,3,375,train
45,3,382,train
45,3,399,train
45,3,408,train
45,3,421,train
45,3,430,train
45,3,451,train
45,3,459,train
45,3,474,train
45,3,479,train
45,3,499,train
45,3,746,test
45,3,804,test
45,3,827,test
45,3,81,test
45,3,277,test
45,3,339,test
45,3,369,test
45,3,371,test
45,3,418,test
45,3,432,test
45,3,440,test
45,4,684,train
45,4,700,train
45,4,715,train
45,4,768,train
45,4,819,train
45,4,877,train
45,4,960,train
45,4,972,train
45,4,3,train
45,4,18,train
45,4,19,train
45,4,26,train
45,4,37,train
45,4,59,train
45,4,60,train
45,4,62,train
45,4,68,train
45,4,92,train
45,4,119,train
45,4,121,train
45,4,145,train
45,4,156,train
45,4,164,train
45,4,198,train
45,4,199,train
45,4,212,train
45,4,215,train
45,4,271,train
45,4,288,train
45,4,295,train
45,4,309,train
45,4,324,train
45,4,340,train
45,4,375,train
45,4,382,train
45,4,399,train
45,4,408,train
45,4,421,train
45,4,430,train
45,4,451,train
45,4,459,train
45,4,474,train
45,4,479,train
45,4,499,train
45,4,746,test
45,4,804,test
45,4,827,test
45,4,81,test
45,4,277,test
45,4,339,test
45,4,369,test
45,4,371,test
45,4,418,test
45,4,432,test
45,4,440,test
45,5,684,train
45,5,700,train
45,5,715,train
45,5,768,train
45,5,819,train
45,5,877,train
45,5,960,train
45,5,972,train
45,5,3,train
45,5,18,train
45,5,19,train
45,5,26,train
45,5,37,train
45,5,59,train
45,5,60,train
45,5,62,train
45,5,68,train
45,5,92,train
45,5,119,train
45,5,121,train
45,5,145,train
45,5,156,train
45,5,164,train
45,5,198,train
45,5,199,train
45,5,212,train
45,5,215,train
45,5,271,train
45,5,288,train
45,5,295,train
45,5,309,train
45,5,324,train
45,5,340,train
45,5,375,train
45,5,382,train
45,5,399,train
45,5,408,train
45,5,421,train
45,5,430,train
45,5,451,train
45,5,459,train
45,5,474,train
45,5,479,train
45,5,499,train
45,5,746,test
45,5,804,test
45,5,827,test
45,5,81,test
45,5,277,test
45,5,339,test
45,5,369,test
45,5,371,test
45,5,418,test
45,5,432,test
45,5,440,test
45,6,684,train
45,6,700,train
45,6,715,train
45,6,768,train
45,6,819,train
45,6,877,train
45,6,960,train
45,6,972,train
45,6,3,train
45,6,18,train
45,6,19,train
45,6,26,train
45,6,37,train
45,6,60,train
45,6,62,train
45,6,68,train
45,6,92,train
45,6,119,train
45,6,121,train
45,6,145,train
45,6,156,train
45,6,164,train
45,6,198,train
45,6,199,train
45,6,212,train
45,6,215,train
45,6,271,train
45,6,288,train
45,6,295,train
45,6,309,train
45,6,324,train
45,6,340,train
45,6,375,train
45,6,382,train
45,6,399,train
45,6,408,train
45,6,421,train
45,6,430,train
45,6,451,train
45,6,459,train
45,6,474,train
45,6,479,train
45,6,499,train
45,6,746,test
45,6,804,test
45,6,827,test
45,6,81,test
45,6,277,test
45,6,339,test
45,6,369,test
45,6,371,test
45,6,418,test
45,6,432,test
45,6,440,test
45,7,684,train
45,7,700,train
45,7,715,train
45,7,768,train
45,7,819,train
45,7,877,train
45,7,960,train
45,7,972,train
45,7,3,train
45,7,18,train
45,7,19,train
45,7,26,train
45,7,37,train
45,7,60,train
45,7,62,train
45,7,68,train
45,7,92,train
45,7,119,train
45,7,121,train
45,7,145,train
45,7,156,train
45,7,164,train
45,7,198,train
45,7,199,train
45,7,212,train
45,7,215,train
45,7,271,train
45,7,288,train
45,7,295,train
45,7,309,train
45,7,324,train
45,7,340,train
45,7,375,train
45,7,382,train
45,7,399,train
45,7,408,train
45,7,421,train
45,7,430,train
45,7,451,train
45,7,459,train
45,7,474,train
45,7,479,train
45,7,499,train
45,7,746,test
45,7,804,test
45,7,827,test
45,7,81,test
45,7,277,test
45,7,339,test
45,7,369,test
45,7,371,test
45,7,418,test
45,7,432,test
45,7,440,test
45,8,684,train
45,8,700,train
45,8,715,train
45,8,768,train
45,8,819,train
45,8,877,train
45,8,960,train
45,8,972,train
45,8,3,train
45,8,18,train
45,8,19,train
45,8,26,train
45,8,37,train
45,8,60,train
45,8,62,train
45,8,68,train
45,8,92,train
45,8,119,train
45,8,121,train
45,8,145,train
45,8,156,train
45,8,164,train
45,8,198,train
45,8,199,train
45,8,212,train
45,8,215,train
45,8,271,train
45,8,288,train
45,8,295,train
45,8,309,train
45,8,324,train
45,8,340,train
45,8,375,train
45,8,382,train
45,8,399,train
45,8,408,train
45,8,421,train
45,8,430,train
45,8,451,train
45,8,459,train
45,8,474,train
45,8,479,train
45,8,499,train
45,8,746,test
45,8,804,test
45,8,827,test
45,8,81,test
45,8,277,test
45,8,339,test
45,8,369,test
45,8,371,test
45,8,418,test
45,8,432,test
45,8,440,test
45,9,684,train
45,9,700,train
45,9,715,train
45,9,768,train
45,9,819,train
45,9,877,train
45,9,960,train
45,9,972,train
45,9,3,train
45,9,18,train
45,9,19,train
45,9,26,train
45,9,37,train
45,9,60,train
45,9,62,train
45,9,68,train
45,9,92,train
45,9,119,train
45,9,121,train
45,9,145,train
45,9,156,train
45,9,164,train
45,9,198,train
45,9,199,train
45,9,212,train
45,9,215,train
45,9,271,train
45,9,288,train
45,9,295,train
45,9,324,train
45,9,340,train
45,9,375,train
45,9,382,train
45,9,399,train
45,9,408,train
45,9,421,train
45,9,430,train
45,9,451,train
45,9,459,train
45,9,474,train
45,9,479,train
45,9,499,train
45,9,746,test
45,9,804,test
45,9,827,test
45,9,81,test
45,9,277,test
45,9,339,test
45,9,369,test
45,9,371,test
45,9,418,test
45,9,432,test
45,9,440,test
45,10,684,train
45,10,700,train
45,10,715,train
45,10,768,train
45,10,819,train
45,10,877,train
45,10,960,train
45,10,972,train
45,10,3,train
45,10,18,train
45,10,19,train
45,10,26,train
45,10,37,train
45,10,60,train
45,10,62,train
45,10,68,train
45,10,92,train
45,10,119,train
45,10,121,train
45,10,145,train
45,10,156,train
45,10,164,train
45,10,198,train
45,10,199,train
45,10,212,train
45,10,215,train
45,10,271,train
45,10,288,train
45,10,295,train
45,10,324,train
45,10,340,train
45,10,375,train
45,10,382,train
45,10,399,train
45,10,408,train
45,10,421,train
45,10,430,train
45,10,451,train
45,10,459,train
45,10,474,train
45,10,479,train
45,10,499,train
45,10,746,test
45,10,804,test
45,10,827,test
45,10,81,test
45,10,277,test
45,10,339,test
45,10,369,test
45,10,371,test
45,10,418,test
45,10,432,test
45,10,440,test
45,11,684,train
45,11,700,train
45,11,715,train
45,11,768,train
45,11,819,train
45,11,877,train
45,11,960,train
45,11,972,train
45,11,3,train
45,11,18,train
45,11,19,train
45,11,26,train
45,11,37,train
45,11,60,train
45,11,62,train
45,11,68,train
45,11,92,train
45,11,119,train
45,11,121,train
45,11,145,train
45,11,156,train
45,11,164,train
45,11,198,train
45,11,199,train
45,11,212,train
45,11,215,train
45,11,271,train
45,11,288,train
45,11,295,train
45,11,324,train
45,11,340,train
45,11,375,train
45,11,382,train
45,11,399,train
45,11,408,train
45,11,421,train
45,11,430,train
45,11,451,train
45,11,459,train
45,11,474,train
45,11,479,train
45,11,499,train
45,11,746,test
45,11,804,test
45,11,827,test
45,11,81,test
45,11,277,test
45,11,339,test
45,11,369,test
45,11,371,test
45,11,418,test
45,11,432,test
45,11,440,test
45,12,684,train
45,12,700,train
45,12,715,train
45,12,768,train
45,12,819,train
45,12,877,train
45,12,960,train
45,12,972,train
45,12,3,train
45,12,18,train
45,12,19,train
45,12,26,train
45,12,37,train
45,12,60,train
45,12,62,train
45,12,68,train
45,12,92,train
45,12,119,train
45,12,121,train
45,12,145,train
45,12,156,train
45,12,164,train
45,12,198,train
45,12,199,train
45,12,212,train
45,12,215,train
45,12,271,train
45,12,288,train
45,12,295,train
45,12,324,train
45,12,340,train
45,12,375,train
45,12,382,train
45,12,399,train
45,12,408,train
45,12,421,train
45,12,430,train
45,12,451,train
45,12,459,train
45,12,479,train
45,12,499,train
45,12,746,test
45,12,804,test
45,12,827,test
45,12,81,test
45,12,277,test
45,12,339,test
45,12,369,test
45,12,371,test
45,12,418,test
45,12,432,test
45,12,440,test
45,13,684,train
45,13,700,train
45,13,715,train
45,13,768,train
45,13,819,train
45,13,877,train
45,13,960,train
45,13,972,train
45,13,3,train
45,13,18,train
45,13,19,train
45,13,26,train
45,13,37,train
45,13,60,train
45,13,62,train
45,13,68,train
45,13,92,train
45,13,119,train
45,13,121,train
45,13,145,train
45,13,156,train
45,13,164,train
45,13,198,train
45,13,199,train
45,13,212,train
45,13,215,train
45,13,271,train
45,13,288,train
45,13,295,train
45,13,340,train
45,13,375,train
45,13,382,train
45,13,399,train
45,13,408,train
45,13,421,train
45,13,430,train
45,13,451,train
45,13,459,train
45,13,499,train
45,13,746,test
45,13,804,test
45,13,827,test
45,13,81,test
45,13,339,test
45,13,369,test
45,13,371,test
45,13,418,test
45,13,432,test
45,13,440,test
45,14,684,train
45,14,700,train
45,14,715,train
45,14,768,train
45,14,819,train
45,14,877,train
45,14,960,train
45,14,972,train
45,14,18,train
45,14,19,train
45,14,26,train
45,14,37,train
45,14,60,train
45,14,62,train
45,14,68,train
45,14,92,train
45,14,119,train
45,14,121,train
45,14,145,train
45,14,156,train
45,14,198,train
45,14,212,train
45,14,215,train
45,14,271,train
45,14,288,train
45,14,295,train
45,14,340,train
45,14,382,train
45,14,408,train
45,14,421,train
45,14,430,train
45,14,451,train
45,14,459,train
45,14,499,train
45,14,746,test
45,14,804,test
45,14,827,test
45,14,81,test
45,14,369,test
45,14,371,test
45,14,418,test
45,14,432,test
45,14,440,test
45,15,684,train
45,15,700,train
45,15,715,train
45,15,768,train
45,15,819,train
45,15,877,train
45,15,960,train
45,15,972,train
45,15,18,train
45,15,19,train
45,15,26,train
45,15,68,train
45,15,92,train
45,15,119,train
45,15,121,train
45,15,156,train
45,15,198,train
45,15,212,train
45,15,215,train
45,15,271,train
45,15,288,train
45,15,295,train
45,15,340,train
45,15,382,train
45,15,421,train
45,15,430,train
45,15,451,train
45,15,459,train
45,15,499,train
45,15,827,test
45,15,369,test
45,15,371,test
45,15,418,test
45,15,432,test
45,15,440,test
45,16,684,train
45,16,700,train
45,16,715,train
45,16,768,train
45,16,819,train
45,16,877,train
45,16,960,train
45,16,972,train
45,16,18,train
45,16,19,train
45,16,26,train
45,16,68,train
45,16,119,train
45,16,121,train
45,16,156,train
45,16,198,train
45,16,212,train
45,16,215,train
45,16,271,train
45,16,288,train
45,16,295,train
45,16,340,train
45,16,382,train
45,16,430,train
45,16,459,train
45,16,499,train
45,16,369,test
45,16,371,test
45,16,418,test
45,16,432,test
45,16,440,test
45,17,684,train
45,17,700,train
45,17,715,train
45,17,768,train
45,17,819,train
45,17,877,train
45,17,972,train
45,17,18,train
45,17,19,train
45,17,26,train
45,17,68,train
45,17,119,train
45,17,121,train
45,17,156,train
45,17,198,train
45,17,212,train
45,17,215,train
45,17,271,train
45,17,288,train
45,17,295,train
45,17,340,train
45,17,382,train
45,17,430,train
45,17,499,train
45,17,369,test
45,17,371,test
45,17,418,test
45,17,432,test
45,17,440,test
45,18,684,train
45,18,700,train
45,18,715,train
45,18,768,train
45,18,819,train
45,18,877,train
45,18,972,train
45,18,18,train
45,18,19,train
45,18,26,train
45,18,68,train
45,18,119,train
45,18,121,train
45,18,156,train
45,18,198,train
45,18,212,train
45,18,271,train
45,18,288,train
45,18,295,train
45,18,340,train
45,18,382,train
45,18,430,train
45,18,499,train
45,18,369,test
45,18,418,test
45,18,432,test
45,18,440,test
45,19,684,train
45,19,700,train
45,19,715,train
45,19,819,train
45,19,877,train
45,19,972,train
45,19,18,train
45,19,19,train
45,19,26,train
45,19,119,train
45,19,121,train
45,19,156,train
45,19,198,train
45,19,212,train
45,19,271,train
45,19,288,train
45,19,295,train
45,19,340,train
45,19,382,train
45,19,430,train
45,19,499,train
45,19,369,test
45,19,418,test
45,19,432,test
45,19,440,test
45,20,700,train
45,20,715,train
45,20,819,train
45,20,877,train
45,20,972,train
45,20,18,train
45,20,19,train
45,20,26,train
45,20,119,train
45,20,121,train
45,20,156,train
45,20,198,train
45,20,212,train
45,20,271,train
45,20,288,train
45,20,295,train
45,20,340,train
45,20,382,train
45,20,430,train
45,20,499,train
45,20,369,test
45,20,418,test
45,20,432,test
45,20,440,test
45,21,700,train
45,21,715,train
45,21,819,train
45,21,877,train
45,21,972,train
45,21,18,train
45,21,19,train
45,21,26,train
45,21,121,train
45,21,156,train
45,21,198,train
45,21,212,train
45,21,271,train
45,21,288,train
45,21,295,train
45,21,340,train
45,21,382,train
45,21,430,train
45,21,499,train
45,21,369,test
45,21,418,test
45,21,432,test
45,21,440,test
45,22,700,train
45,22,715,train
45,22,819,train
45,22,877,train
45,22,972,train
45,22,18,train
45,22,26,train
45,22,121,train
45,22,156,train
45,22,198,train
45,22,212,train
45,22,271,train
45,22,288,train
45,22,295,train
45,22,340,train
45,22,382,train
45,22,430,train
45,22,499,train
45,22,369,test
45,22,418,test
45,22,432,test
45,22,440,test
45,23,700,train
45,23,715,train
45,23,819,train
45,23,877,train
45,23,972,train
45,23,18,train
45,23,26,train
45,23,121,train
45,23,156,train
45,23,212,train
45,23,271,train
45,23,288,train
45,23,295,train
45,23,340,train
45,23,382,train
45,23,430,train
45,23,499,train
45,23,418,test
45,23,432,test
45,23,440,test
46,0,684,train
46,0,700,train
46,0,715,train
46,0,768,train
46,0,819,train
46,0,877,train
46,0,960,train
46,0,972,train
46,0,3,train
46,0,18,train
46,0,19,train
46,0,26,train
46,0,37,train
46,0,59,train
46,0,60,train
46,0,62,train
46,0,68,train
46,0,92,train
46,0,119,train
46,0,121,train
46,0,145,train
46,0,156,train
46,0,164,train
46,0,198,train
46,0,199,train
46,0,212,train
46,0,215,train
46,0,271,train
46,0,288,train
46,0,295,train
46,0,309,train
46,0,324,train
46,0,340,train
46,0,375,train
46,0,382,train
46,0,399,train
46,0,408,train
46,0,421,train
46,0,430,train
46,0,451,train
46,0,459,train
46,0,474,train
46,0,479,train
46,0,499,train
46,0,746,test
46,0,804,test
46,0,827,test
46,0,81,test
46,0,277,test
46,0,339,test
46,0,369,test
46,0,371,test
46,0,418,test
46,0,432,test
46,0,440,test
46,1,684,train
46,1,700,train
46,1,715,train
46,1,768,train
46,1,819,train
46,1,877,train
46,1,960,train
46,1,972,train
46,1,3,train
46,1,18,train
46,1,19,train
46,1,26,train
46,1,37,train
46,1,59,train
46,1,60,train
46,1,62,train
46,1,68,train
46,1,92,train
46,1,119,train
46,1,121,train
46,1,145,train
46,1,156,train
46,1,164,train
46,1,198,train
46,1,199,train
46,1,212,train
46,1,215,train
46,1,271,train
46,1,288,train
46,1,295,train
46,1,309,train
46,1,324,train
46,1,340,train
46,1,375,train
46,1,382,train
46,1,399,train
46,1,408,train
46,1,421,train
46,1,430,train
46,1,451,train
46,1,459,train
46,1,474,train
46,1,479,train
46,1,499,train
46,1,746,test
46,1,804,test
46,1,827,test
46,1,81,test
46,1,277,test
46,1,339,test
46,1,369,test
46,1,371,test
46,1,418,test
46,1,432,test
46,1,440,test
46,2,684,train
46,2,700,train
46,2,715,train
46,2,768,train
46,2,819,train
46,2,877,train
46,2,960,train
46,2,972,train
46,2,3,train
46,2,18,train
46,2,19,train
46,2,26,train
46,2,37,train
46,2,59,train
46,2,60,train
46,2,62,train
46,2,68,train
46,2,92,train
46,2,119,train
46,2,121,train
46,2,145,train
46,2,156,train
46,2,164,train
46,2,198,train
46,2,199,train
46,2,212,train
46,2,215,train
46,2,271,train
46,2,288,train
46,2,295,train
46,2,309,train
46,2,324,train
46,2,340,train
46,2,375,train
46,2,382,train
46,2,399,train
46,2,408,train
46,2,421,train
46,2,430,train
46,2,451,train
46,2,459,train
46,2,474,train
46,2,479,train
46,2,499,train
46,2,746,test
46,2,804,test
46,2,827,test
46,2,81,test
46,2,277,test
46,2,339,test
46,2,369,test
46,2,371,test
46,2,418,test
46,2,432,test
46,2,440,test
46,3,684,train
46,3,700,train
46,3,715,train
46,3,768,train
46,3,819,train
46,3,877,train
46,3,960,train
46,3,972,train
46,3,3,train
46,3,18,train
46,3,19,train
46,3,26,train
46,3,37,train
46,3,59,train
46,3,60,train
46,3,62,train
46,3,68,train
46,3,92,train
46,3,119,train
46,3,121,train
46,3,145,train
46,3,156,train
46,3,164,train
46,3,198,train
46,3,199,train
46,3,212,train
46,3,215,train
46,3,271,train
46,3,288,train
46,3,295,train
46,3,309,train
46,3,324,train
46,3,340,train
46,3,375,train
46,3,382,train
46,3,399,train
46,3,408,train
46,3,421,train
46,3,430,train
46,3,451,train
46,3,459,train
46,3,474,train
46,3,479,train
46,3,499,train
46,3,746,test
46,3,804,test
46,3,827,test
46,3,81,test
46,3,277,test
46,3,339,test
46,3,369,test
46,3,371,test
46,3,418,test
46,3,432,test
46,3,440,test
46,4,684,train
46,4,700,train
46,4,715,train
46,4,768,train
46,4,819,train
46,4,877,train
46,4,960,train
46,4,972,train
46,4,3,train
46,4,18,train
46,4,19,train
46,4,26,train
46,4,37,train
46,4,59,train
46,4,60,train
46,4,62,train
46,4,68,train
46,4,92,train
46,4,119,train
46,4,121,train
46,4,145,train
46,4,156,train
46,4,164,train
46,4,198,train
46,4,199,train
46,4,212,train
46,4,215,train
46,4,271,train
46,4,288,train
46,4,295,train
46,4,309,train
46,4,324,train
46,4,340,train
46,4,375,train
46,4,382,train
46,4,399,train
46,4,408,train
46,4,421,train
46,4,430,train
46,4,451,train
46,4,459,train
46,4,474,train
46,4,479,train
46,4,499,train
46,4,746,test
46,4,804,test
46,4,827,test
46,4,81,test
46,4,277,test
46,4,339,test
46,4,369,test
46,4,371,test
46,4,418,test
46,4,432,test
46,4,440,test
46,5,684,train
46,5,700,train
46,5,715,train
46,5,768,train
46,5,819,train
46,5,877,train
46,5,960,train
46,5,972,train
46,5,3,train
46,5,18,train
46,5,19,train
46,5,26,train
46,5,37,train
46,5,59,train
46,5,60,train
46,5,62,train
46,5,68,train
46,5,92,train
46,5,119,train
46,5,121,train
46,5,145,train
46,5,156,train
46,5,164,train
46,5,198,train
46,5,199,train
46,5,212,train
46,5,215,train
46,5,271,train
46,5,288,train
46,5,295,train
46,5,309,train
46,5,324,train
46,5,340,train
46,5,375,train
46,5,382,train
46,5,399,train
46,5,408,train
46,5,421,train
46,5,430,train
46,5,451,train
46,5,459,train
46,5,474,train
46,5,479,train
46,5,499,train
46,5,746,test
46,5,804,test
46,5,827,test
46,5,81,test
46,5,277,test
46,5,339,test
46,5,369,test
46,5,371,test
46,5,418,test
46,5,432,test
46,5,440,test
46,6,684,train
46,6,700,train
46,6,715,train
46,6,768,train
46,6,819,train
46,6,877,train
46,6,960,train
46,6,972,train
46,6,3,train
46,6,18,train
46,6,19,train
46,6,26,train
46,6,37,train
46,6,60,train
46,6,62,train
46,6,68,train
46,6,92,train
46,6,119,train
46,6,121,train
46,6,145,train
46,6,156,train
46,6,164,train
46,6,198,train
46,6,199,train
46,6,212,train
46,6,215,train
46,6,271,train
46,6,288,train
46,6,295,train
46,6,309,train
46,6,324,train
46,6,340,train
